Price,Close,High,Low,Open,Volume
Ticker,TLT,TLT,TLT,TLT,TLT
Date,,,,,
2024-08-30,89.79964447021484,91.19563855962812,89.7810343398623,90.90713538660852,42896200
2024-09-03,91.26834106445312,91.55778314022686,90.96022117014527,91.09093740588183,48947900
2024-09-04,92.44479370117188,92.46346439608253,91.32435967201741,91.38971778945555,40885200
2024-09-05,92.9676742553711,93.07038090338153,92.23005702125144,92.75292204857607,47450900
2024-09-06,92.95832824707031,94.09743307548499,92.61286693332242,92.9489964605104,57406400
2024-09-09,93.35980224609375,93.46250887124403,92.58484378836911,92.80892773256056,26961400
2024-09-10,94.01339721679688,94.21881048175513,93.20108306632581,93.24777048963473,31703400
2024-09-11,93.93871307373047,94.52693622120135,93.6959512615275,93.82666751652103,39497100
2024-09-12,93.49987030029297,93.88268725119694,93.07971195644818,93.70528357897304,41618700
2024-09-13,93.75196838378906,93.93870383727587,93.3878221395382,93.7986486854103,25722100
2024-09-16,94.61097717285156,94.64832569389631,93.75198255932858,93.95738873982164,30866300
2024-09-17,94.15343475341797,94.90039070216498,94.06006704069956,94.7416648781937,31699400
2024-09-18,92.9863510131836,94.05076608224903,92.93967070327423,93.59325203002282,48897000
2024-09-19,92.67823028564453,92.72491059158139,92.22071627235283,92.36077143716659,39979800
2024-09-20,92.32341766357422,92.66888610065168,92.17403072017665,92.42612430369181,37067600
2024-09-23,92.12732696533203,92.51947563618752,91.52042614224621,91.96860114000957,35703900
2024-09-24,92.10867309570312,92.33275707376384,91.36171700416577,91.50177216176667,31005400
2024-09-25,91.34304809570312,91.80055497088836,91.30569957804495,91.74453575615179,36738200
2024-09-26,91.55779266357422,91.7351963405981,90.96023063133745,91.56713157381266,33332300
2024-09-27,92.03396606445312,92.21136971971015,91.69783657212426,92.00595646067579,28317600
2024-09-30,91.59513092041016,92.16468328163084,91.38971765918295,92.09932516428587,34175500
2024-10-01,92.25643920898438,93.0432782446633,92.16276976692077,92.54682376985795,45254200
2024-10-02,91.47899627685547,91.54456561519342,90.91696520936236,91.19798074310891,35810800
2024-10-03,90.61723327636719,91.3385032610911,90.61723327636719,91.17925728810492,39677800
2024-10-04,89.50252532958984,89.88657220694279,89.36201758557458,89.3994867937467,56954100
2024-10-07,88.82811737060547,89.24026447647039,88.76254802559133,88.96862515178509,42606600
2024-10-08,88.97796630859375,89.01543551792261,88.36910416341155,88.41594246170285,33709600
2024-10-09,88.47213745117188,88.9030297596176,88.26606753187589,88.67821451698839,35807700
2024-10-10,88.12556457519531,88.13492651758929,87.49797140179507,87.9382185295021,53667400
2024-10-11,87.7696304321289,88.11621533484045,87.50735305560019,87.56356045522958,27406400
2024-10-14,87.8351821899414,87.84455127909085,87.0951885171205,87.15138875897497,28795300
2024-10-15,88.90303039550781,88.98733075220633,88.3972068157549,88.48150717245343,46429100
